"Name","Commit","Runtime","GitHub","Group","Hostname","Notes","GPU Type","GPU Count","Tags","_name_or_path","architectures","attention_probs_dropout_prob","hidden_act","hidden_dropout_prob","hidden_size","intermediate_size","layer_norm_eps","max_position_embeddings","model/num_parameters","num_attention_heads","num_hidden_layers","output_dir","per_device_eval_batch_size","per_device_train_batch_size","run_name","save_total_limit","torch_dtype","eval/accuracy","eval/f1","eval/loss","eval/precision","eval/recall","eval/runtime","eval/samples_per_second","eval/steps_per_second","total_flos","train/global_step","train/grad_norm","train/learning_rate","train/loss","train_loss","train_runtime","train_samples_per_second","train_steps_per_second"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","407","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained npm6yqj3""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.1","48","96","0.025","34","123170","12","3","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.754885550272646","0.7480514182002237","0.5267459750175476","0.7552852807612881","0.754885550272646","77.8011","6258.202","6.118","19563480378624","3349","0.5147182941436768","7.464914899970141e-7","0.3677","0.4099129796134924","401.9592","4265.662","8.332"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","279","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained nkummfgi""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.01","relu","0.1","22","88","0.01","66","42704","11","2","./MalBERTA-pretrained-classifier","1024","512","./MalBERTA-pretrained-classifier","1","float32","0.7286782928992065","0.7193476051873849","0.5726986527442932","0.7536999327812135","0.7286782928992065","66.2065","3321.501","3.247","4480068323328","1783","1.6453120708465576","0.0000023555804823331466","0.4438","0.5327499398206368","274.9674","3318.987","6.484"
"malbert-classifier-E3087743FB","abf6054250e0c8a1d8e6fe8f41b58839b94136f6","396","https://github.com/Henry-Ash-Williams/MalBERT/tree/abf6054250e0c8a1d8e6fe8f41b58839b94136f6","","vili","""Pretrained c976kqlz""","NVIDIA RTX A6000","8","classifier, uses-pretrained","./MalBERTA-pretrained-classifier","[""RobertaForMaskedLM""]","0.001","relu","0.1","24","48","0.01","34","42314","12","2","./MalBERTA-pretrained-classifier","2048","1024","./MalBERTA-pretrained-classifier","1","float32","0.788022201861261","0.7831913121338883","0.46889957785606384","0.7909250355831112","0.788022201861261","78.3741","5055.023","2.475","3864060596352","1883","0.6161763668060303","0.0000022304832713754648","0.4445","0.5101690976086666","391.2378","4926.27","4.813"
"malbert-classifier-ab021bBa2A","3836a927084d4a8abc187fae8257787836c30352","1737","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.01","512","2048","0.01","34","23011330","4","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8084171320484822","0.805573758539049","0.3757840394973755","0.8180900796054782","0.8084171320484822","147.9458","3005.269","11.741","7712027221628160","14053","1.1255282163619995","1.921297943499609e-7","0.3539","0.375605799469296","1616.8679","1112.441","8.691"
"malbert-classifier-F7855383BF","3836a927084d4a8abc187fae8257787836c30352","628","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.1","16","128","0.01","130","39298","1","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8252064513855443","0.8252037622307979","0.3786346912384033","0.8252978944348492","0.8252064513855443","42.8129","1988.395","15.556","6701046163968","8256","11.409172058105469","3.4520348837209304e-7","0.354","0.4157835612463397","517.8239","1020.345","15.944"
"malbert-classifier-Db5Ad62e9c","3836a927084d4a8abc187fae8257787836c30352","3450","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.1","640","10240","0.01","66","104614402","5","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8253983573933386","0.8259833867113575","0.35380786657333374","0.8279768145246682","0.8253983573933386","316.5785","687.289","1.342","33724841225131010","3307","1.1988765001296997","1.2095554883580284e-7","0.3643","0.4020185438859199","3322.9259","254.762","0.995"
"malbert-classifier-28be2E158A","3836a927084d4a8abc187fae8257787836c30352","635","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.25","64","1024","0.025","130","840834","1","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8104436447151221","0.8089906304616474","0.4446551203727722","0.8096555296097939","0.8104436447151221","63.8625","1527.233","5.966","268462799433216","3643","3.740852117538452","6.038978863573977e-7","0.3628","0.401289763700625","534.9264","871.651","6.81"
"malbert-classifier-886B02c169","3836a927084d4a8abc187fae8257787836c30352","2306","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.1","512","4096","0.01","130","53509634","4","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8716044962452771","0.8714806294326536","0.3481972813606262","0.8786266049693106","0.8716044962452771","197.7309","536.755","2.099","18783321143408640","3621","0.9958125352859496","3.03783485225076e-7","0.2697","0.30585287987478066","2209.9058","209.683","1.639"
"malbert-classifier-4D5Aa87eb4","3836a927084d4a8abc187fae8257787836c30352","1037","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.25","128","1024","0.025","34","1506434","4","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8643966088350792","0.861343245059068","0.31422045826911926","0.8706204152558322","0.8643966088350792","83.2234","5005.947","19.562","492822373843200","15005","1.0265498161315918","1.999333555481506e-8","0.3651","0.3737944927663654","920.9796","2085.386","16.292"
"malbert-classifier-903eFD2D1E","3836a927084d4a8abc187fae8257787836c30352","3628","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.001","640","10240","0.01","34","89832322","5","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8145810578474656","0.806041056022453","0.3523940443992615","0.8185028285893412","0.8145810578474656","418.7987","1401.32","5.475","29681676175462270","13573","1.268834352493286","2.726000147351359e-7","0.3148","0.3466102316517789","3494.0149","497.231","3.885"
"malbert-classifier-23f8CFF5Ec","3836a927084d4a8abc187fae8257787836c30352","1972","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.25","64","512","0.01","34","587458","2","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8285924439379424","0.8225394070490151","0.3517771065235138","0.8346500852191528","0.8285924439379424","114.8256","3836.202","29.976","175804669233792","28474","1.7455840110778809","1.316990939102339e-7","0.413","0.4176051878749952","1858.071","980.754","15.324"
"malbert-classifier-42b3B69B33","3836a927084d4a8abc187fae8257787836c30352","888","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.25","224","1792","0.025","34","5385410","7","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8391026199065336","0.8374145109969736","0.34534457325935364","0.8405103307040843","0.8391026199065336","86.4271","5449.346","10.645","1819251251980800","7275","1.8082877397537231","5.223367697594502e-7","0.3845","0.4042208652561883","773.1648","2408.672","9.409"
"malbert-classifier-C6B00806b9","3836a927084d4a8abc187fae8257787836c30352","3609","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","silu","0.01","160","1280","0.01","18","4354082","5","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7848881444625078","0.7782058941825222","0.41444242000579834","0.7823352854675745","0.7848881444625078","204.6471","4463.562","34.875","1336464794070912","52490","2.50932240486145","8.66831777481425e-8","0.4121","0.4267516741004983","3493.0487","961.712","15.027"
"malbert-classifier-4bFB56E1Fe","3836a927084d4a8abc187fae8257787836c30352","2032","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.1","128","1024","0.01","34","2496002","2","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8953248956068207","0.8958715130258643","0.24560005962848663","0.8972899769029856","0.8953248956068207","131.3984","3293.334","25.731","755959720493952","26449","3.383944034576416","9.452153200499077e-8","0.3448","0.35808162252196896","1923.7395","879.91","13.749"
"malbert-classifier-85e4Fb26df","3836a927084d4a8abc187fae8257787836c30352","1440","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.001","256","2048","0.01","66","12250626","4","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8307189143991918","0.8271769204572151","0.3632637858390808","0.8266847564223333","0.8307189143991918","142.932","1606.526","6.276","4242642194596608","7253","2.4410276412963867","3.7225975458430994e-7","0.3532","0.37184291252116247","1329.6498","698.121","5.455"
"malbert-classifier-2cDbb4B1C3","3836a927084d4a8abc187fae8257787836c30352","2342","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.1","48","192","0.025","34","320738","6","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7544669009958992","0.7477694116941143","0.5053377151489258","0.7899154242652187","0.7544669009958992","133.8729","3264.23","25.502","80315551060992","25433","4.794999122619629","6.684229151102897e-8","0.4011","0.41342726377367867","2236.1321","727.91","11.374"
"malbert-classifier-B4DDECC032","3836a927084d4a8abc187fae8257787836c30352","1680","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","silu","0.01","256","1024","0.025","66","8312578","4","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8034529319274059","0.8017696917008879","0.33963868021965027","0.8080737215143813","0.8034529319274059","99.8246","2255.376","17.621","2787178280173056","14240","3.6274702548980713","1.4396067415730337e-7","0.3646","0.3878125192074294","1549.8575","588.014","9.188"
"malbert-classifier-9eafEfaEC8","3836a927084d4a8abc187fae8257787836c30352","1498","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.01","128","2048","0.025","130","6722562","2","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7731167411503713","0.7671833508369648","0.3821595311164856","0.8243126837104328","0.7731167411503713","132.8008","936.832","7.319","2496688839575040","7767","2.126277208328247","4.37749452813184e-7","0.3085","0.33641039476410617","1379.6222","360.285","5.63"
"malbert-classifier-ce46cBdDD9","3836a927084d4a8abc187fae8257787836c30352","1323","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.25","256","2048","0.01","130","14897154","4","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8658869364964195","0.8588750284862152","0.3098851442337036","0.8674655726762465","0.8658869364964195","165.4481","766.379","5.99","4662336593763840","6528","1.5036154985427856","2.221200980392157e-7","0.3531","0.374692925781596","1278.9781","326.615","5.104"
"malbert-classifier-1cb01aF7a3","3836a927084d4a8abc187fae8257787836c30352","977","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","gelu_new","0.001","384","1536","0.01","34","16629506","3","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8213079465021005","0.8198792077301432","0.46736472845077515","0.8359113563000911","0.8213079465021005","67.3037","5701.264","44.544","5201383405815168","26260","2.1204895973205566","1.1614623000761616e-7","0.3702","0.39376893657268863","937.7218","1792.217","28.004"
"malbert-classifier-d9CA6cAA9C","3836a927084d4a8abc187fae8257787836c30352","1159","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.01","320","2560","0.01","66","21073602","5","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8779302848765198","0.8758307549234621","0.2874946594238281","0.8808223241301651","0.8779302848765198","84.0431","2353.614","9.198","7473238671803904","7368","1.7589935064315796","4.682410423452769e-7","0.3245","0.34934316111180475","1118.2226","843.283","6.589"
"malbert-classifier-Cde0bda9F1","3836a927084d4a8abc187fae8257787836c30352","492","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.01","96","768","0.01","66","1813826","3","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8614526411657559","0.8588242393786408","0.29523158073425293","0.8662288121392555","0.8614526411657559","36.8917","5952.561","46.515","577919890279680","13971","2.497615337371826","2.576766158471119e-7","0.3442","0.3741665320614518","455.4548","1963.082","30.675"
"malbert-classifier-91948525Bc","3836a927084d4a8abc187fae8257787836c30352","201","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.001","64","256","0.01","130","395458","2","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8000344349129506","0.7983599300375829","0.42555880546569824","0.8133726506771735","0.8000344349129506","24.5509","4021.733","7.861","109115125407744","1824","6.414934158325195","6.853070175438596e-7","0.3422","0.3975878472913775","165.8444","2815.073","10.998"
"malbert-classifier-cfceFB3bc2","3836a927084d4a8abc187fae8257787836c30352","193","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","48","96","0.025","34","123170","12","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8024375884659226","0.7969418815376217","0.4056483209133148","0.8061432392061888","0.8024375884659226","24.4703","19574.637","19.125","21058904767104","3605","1.1178158521652222","8.321775312066576e-8","0.4164","0.45205702993310937","154.5742","11940.461","23.322"
"malbert-classifier-DdDE33Df03","3836a927084d4a8abc187fae8257787836c30352","331","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.25","128","256","0.025","130","1524098","2","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.790219298245614","0.7861237967647586","0.4278786778450012","0.788351302505488","0.790219298245614","23.9093","3814.419","29.821","480698494299648","7289","2.2355334758758545","6.173686376732062e-7","0.3597","0.3918039063102899","299.2864","1558.577","24.355"
"malbert-classifier-FC30C9203d","3836a927084d4a8abc187fae8257787836c30352","251","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.1","48","192","0.01","130","325346","3","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8393969075771357","0.8385253562065212","0.34170106053352356","0.8423375400067242","0.8393969075771357","26.1264","4376.576","17.109","93480815021568","3701","1.9328080415725708","2.701972439881113e-8","0.4031","0.44272615272784294","211.5986","2238.338","17.491"
"malbert-classifier-4ef815ED28","3836a927084d4a8abc187fae8257787836c30352","724","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","288","2304","0.01","130","17132258","9","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7990125046959695","0.7942441124520224","0.47928309440612793","0.8097455943444825","0.7990125046959695","59.3933","1882.334","1.852","6111874263763968","930","4.966582298278809","0.0000016666666666666669","0.3553","0.3806620156893166","685.0737","694.679","1.358"
"malbert-classifier-3b49F29b71","3836a927084d4a8abc187fae8257787836c30352","447","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.001","128","1024","0.01","130","3168002","1","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7931262392597488","0.7860167804440229","0.46697378158569336","0.81406089009547","0.7931262392597488","43.4881","2887.662","11.29","1103603771381760","3761","8.36734390258789","8.242488699813881e-7","0.3219","0.3564245416204589","404.1936","1190.726","9.305"
"malbert-classifier-20c9a0Ac08","3836a927084d4a8abc187fae8257787836c30352","960","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","1152","4608","0.01","18","34724738","9","2","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7675636235252582","0.7579775039352821","0.436518132686615","0.7942006382419138","0.7675636235252582","75.7897","11211.619","5.476","13044220322533056","3996","0.509517252445221","0.0000012137137137137138","0.3648","0.3843660230512495","914.7852","4472.142","4.368"
"malbert-classifier-Ee2e6DcB0A","3836a927084d4a8abc187fae8257787836c30352","231","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.1","32","32","0.01","258","115490","1","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8022651911629579","0.800260781135422","0.434487521648407","0.8142189778878105","0.8022651911629579","18.1727","2754.787","21.571","23638716933120","3654","4.171738624572754","7.52599890530925e-7","0.3884","0.43183669354919535","194.4614","1202.269","18.79"
"malbert-classifier-4527ef6AC5","3836a927084d4a8abc187fae8257787836c30352","180","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","relu","0.1","22","88","0.01","66","42704","11","2","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8073274017676656","0.8043629479675831","0.4339385628700256","0.8111055317327474","0.8073274017676656","30.6735","8837.976","8.639","4791788470272","1907","0.9781919121742249","2.0975353959098061e-7","0.4243","0.5101704850019306","144.0473","6776.332","13.239"
"malbert-classifier-Fb84991f5c","3836a927084d4a8abc187fae8257787836c30352","334","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.1","176","352","0.05","34","2263538","11","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7682380169453022","0.7586128687999619","0.4474478363990784","0.7645920254145502","0.7682380169453022","31.5391","14096.991","13.792","767281040876160","3846","1.0750508308410645","6.110244409776391e-7","0.3614","0.3805397378859022","290.6819","6772.98","13.231"
"malbert-classifier-f8824cB46a","3836a927084d4a8abc187fae8257787836c30352","426","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.001","128","1024","0.025","130","3168002","1","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8101758081503686","0.8084659953529082","0.40554746985435486","0.8273781147147256","0.8101758081503686","45.3266","2723.126","2.67","1063204981386240","906","1.263804316520691","3.863134657836645e-7","0.3472","0.39179691994690213","385.1612","1203.823","2.352"
"malbert-classifier-7baEc82b1A","3836a927084d4a8abc187fae8257787836c30352","1802","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.1","768","3072","0.025","130","79653890","12","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.722255237664016","0.7226045687993505","0.8401928544044495","0.7314745338290581","0.722255237664016","149.8645","707.379","2.769","24988708313178624","3236","2.76663875579834","5.716934487021014e-7","0.2455","0.2944801681858058","1758.6581","235.504","1.84"
"malbert-classifier-395AEAC0CC","3836a927084d4a8abc187fae8257787836c30352","173","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","24","48","0.01","34","42314","12","2","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8300598349534","0.8270771468075803","0.4221018254756927","0.8293825360295239","0.8300598349534","25.1435","16092.152","7.875","3433311556224","1673","1.2475802898406982","0.000002211595935445308","0.4626","0.5471906439672312","135.2597","12660.767","12.369"
"malbert-classifier-1EA1803ADE","3836a927084d4a8abc187fae8257787836c30352","602","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","silu","0.1","384","1536","0.05","18","7751042","12","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.780713547742537","0.7832487429297669","0.4109208583831787","0.8262113065882578","0.780713547742537","34.734","19422.718","75.891","2757044706453312","30960","1.162774682044983","9.85142118863049e-8","0.3077","0.3295311703546411","559.9696","7076.783","55.289"
"malbert-classifier-E3087743FB","1b1b9f32a9e8e1726a75989280b4232325097505","119001","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","gelu_new","0.001","1280","10240","0.05","34","396821762","10","12","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.6279866758107181","0.4844846347399075","0.6621942520141602","0.394367264995796","0.6279866758107181","638.7946","798.927","3.122","143521280001146110","14780","0.7059134840965271","2.7401894451962114e-7","0.6757","0.6766427653084266","7650.4268","247.285","1.932"
"malbert-classifier-336E50D9ec","3836a927084d4a8abc187fae8257787836c30352","1312","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.25","768","1536","0.025","66","30000386","6","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7712093140282257","0.7616112063990559","0.4761221706867218","0.7689227192927329","0.7712093140282257","96.1899","2727.042","21.312","11158129189546752","15680","2.4614338874816895","2.582908163265307e-7","0.2672","0.2917525061539241","1192.2741","841.68","13.151"
"malbert-classifier-C7A4dD0Dea","3836a927084d4a8abc187fae8257787836c30352","761","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.25","288","1152","0.025","66","7469570","9","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7990770128780417","0.795104090121589","0.3795475661754608","0.8136663311732905","0.7990770128780417","91.9685","2384.383","1.174","2292399243793920","824","0.8373844623565674","0.000001516990291262136","0.3552","0.3917750988191771","663.2924","1271.599","1.242"
"malbert-classifier-c55Ae70017","3836a927084d4a8abc187fae8257787836c30352","791","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","gelu_new","0.001","128","512","0.01","514","2231170","2","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7901815242154774","0.7795467907285478","0.5722756385803223","0.822074051971786","0.7901815242154774","101.8305","267.248","2.092","754043360329728","1918","2.8488800525665283","4.953076120959333e-7","0.2867","0.3480621885830717","660.5105","185.832","2.904"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","2704","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","silu","0.001","320","640","0.025","34","7110722","10","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.855541345945033","0.8544004259414432","0.29497209191322327","0.8610198086722806","0.855541345945033","42.4345","9766.354","76.306","2240893699560192","27277","3.028553009033203","1.4297760017597245e-7","0.3003","0.32147302168504793","671.1317","2601.126","40.643"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","2128","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.001","gelu_new","0.01","288","576","0.075","34","5800610","9","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8232855834852026","0.8223291457008538","0.35783079266548157","0.8294979085113935","0.8232855834852026","80.9355","4223.747","8.253","1890263704606080","7098","1.5024564266204834","6.973795435333898e-7","0.3185","0.33440439531117233","960.4179","1891.952","7.391"
"malbert-classifier-7eDE7FcE20","3836a927084d4a8abc187fae8257787836c30352","3819","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.25","1408","5632","0.01","66","170559490","11","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8564488766505409","0.8565614736664757","0.299057275056839","0.8569619992967105","0.8564488766505409","311.9425","636.807","0.311","57377202830760960","866","0.6007462739944458","0.0000038683602771362595","0.3292","0.3889319858154579","3685.2959","240.416","0.235"
"malbert-classifier-bFFeDDE0fE","3836a927084d4a8abc187fae8257787836c30352","661","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.01","192","384","0.025","258","2414978","12","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8041005148144148","0.8045314430030078","0.4056228697299957","0.8218232570913309","0.8041005148144148","72.5028","766.232","0.386","805209405293568","242","0.32248082756996155","0.000008884297520661157","0.429","0.48107572035356","554.4835","446.59","0.436"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","2838","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","gelu_new","0.001","176","352","0.025","34","2513282","11","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8508602410845465","0.8479711455844499","0.307275652885437","0.8547001230932856","0.8508602410845465","119.8323","3998.656","15.622","759113803392768","13551","1.8389450311660769","1.9186775883698621e-7","0.3026","0.31098989229537966","1333.7198","1300.443","10.16"
"malbert-classifier-35e2562a12","3836a927084d4a8abc187fae8257787836c30352","797","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.1","352","1408","0.025","130","9575458","11","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8352696908147145","0.8332415802448259","0.3346248269081116","0.836352998782099","0.8352696908147145","89.8934","1232.293","1.213","2923360270087680","820","1.6828186511993408","0.0000012804878048780488","0.3756","0.40716783593340616","687.0226","610.578","1.194"
